state,city,tours__name,tours__image_url,tours__url,tours__rating,tours__location__address1,tours__location__address2,tours__location__address3,tours__location__city,tours__location__zip_code,tours__location__country,tours__location__state,tours__location__display_address__001,tours__location__display_address__002,tours__location__display_address__003,tours__location__display_address__004,tours__review_count
Kentucky,Lexington-Fayette,Mint Julep Experiences - Louisville,https://s3-media4.fl.yelpcdn.com/bphoto/QRN_r7mRRCg8_e4nx16X4Q/o.jpg,https://www.yelp.com/biz/mint-julep-experiences-louisville-louisville?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,140 N Fourth St,Ste 326,,Louisville,40202,US,KY,140 N Fourth St,Ste 326,"Louisville, KY 40202",,71
California,Stockton,Sonoma Canopy Tours,https://s3-media4.fl.yelpcdn.com/bphoto/T6HbWRRdJ1WbucGgzDLzHA/o.jpg,https://www.yelp.com/biz/sonoma-canopy-tours-occidental?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,6250 Bohemian Hwy,,,Occidental,95465,US,CA,6250 Bohemian Hwy,"Occidental, CA 95465",,,470
California,Stockton,Moaning Caverns Adventure Park,https://s3-media2.fl.yelpcdn.com/bphoto/CThHMMCIB3MytsFP6QWNRQ/o.jpg,https://www.yelp.com/biz/moaning-caverns-adventure-park-vallecito-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,5350 Moaning Cave Rd,,,Vallecito,95251,US,CA,5350 Moaning Cave Rd,"Vallecito, CA 95251",,,269
California,Stockton,Five Emerald Limousine,https://s3-media1.fl.yelpcdn.com/bphoto/R7dwxEpazEJfv4TDkVjz4Q/o.jpg,https://www.yelp.com/biz/five-emerald-limousine-san-francisco-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,,,,San Francisco,94111,US,CA,"San Francisco, CA 94111",,,,262
California,Stockton,Rixos Transportation,https://s3-media2.fl.yelpcdn.com/bphoto/EsQxQhfwxuMvdPUA32raig/o.jpg,https://www.yelp.com/biz/rixos-transportation-novato?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,14 Galli Dr,,,Novato,94949,US,CA,14 Galli Dr,"Novato, CA 94949",,,238
California,Stockton,Napa Valley Aloft Balloon Rides,https://s3-media3.fl.yelpcdn.com/bphoto/Hi_hhuh9RuEt2oj2XJrFgw/o.jpg,https://www.yelp.com/biz/napa-valley-aloft-balloon-rides-yountville-5?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,6525 Washington St,,,Yountville,94599,US,CA,6525 Washington St,"Yountville, CA 94599",,,236
Nevada,Henderson,Showtime Tours,https://s3-media1.fl.yelpcdn.com/bphoto/wAocEqprkirx2KLYlM8iQA/o.jpg,https://www.yelp.com/biz/showtime-tours-las-vegas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,1.5,1550 S Industrial Rd,,,Las Vegas,89102,US,NV,1550 S Industrial Rd,"Las Vegas, NV 89102",,,444
Nevada,Henderson,Eiffel Tower Viewing Deck,https://s3-media2.fl.yelpcdn.com/bphoto/fJLLptdsfr9nts9MhltfXA/o.jpg,https://www.yelp.com/biz/eiffel-tower-viewing-deck-las-vegas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,3655 Las Vegas Blvd S,,,Las Vegas,89162,US,NV,3655 Las Vegas Blvd S,"Las Vegas, NV 89162",,,372
Nevada,Henderson,Maverick Helicopters,https://s3-media2.fl.yelpcdn.com/bphoto/be5GEAXbE7CrC8i5eW8W6A/o.jpg,https://www.yelp.com/biz/maverick-helicopters-las-vegas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,6075 S Las Vegas Blvd,,,Las Vegas,89119,US,NV,6075 S Las Vegas Blvd,"Las Vegas, NV 89119",,,367
Nevada,Henderson,Gondola Ride at the Venetian,https://s3-media1.fl.yelpcdn.com/bphoto/8F01HgVX80yO3JkUO9siiw/o.jpg,https://www.yelp.com/biz/gondola-ride-at-the-venetian-las-vegas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,3355 S Las Vegas Blvd,,,Las Vegas,89109,US,NV,3355 S Las Vegas Blvd,"Las Vegas, NV 89109",,,300
Nevada,Henderson,Papillon Grand Canyon Helicopters,https://s3-media4.fl.yelpcdn.com/bphoto/_Bk9gu_qLQ0JfTM1qdDRdg/o.jpg,https://www.yelp.com/biz/papillon-grand-canyon-helicopters-las-vegas-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,275 E Tropicana Ave,Ste 155,,Las Vegas,89109,US,NV,275 E Tropicana Ave,Ste 155,"Las Vegas, NV 89109",,216
Minnesota,St. Paul,Wabasha Street Caves,https://s3-media3.fl.yelpcdn.com/bphoto/TQ_FRbFEgWDC41KD5UvZ5w/o.jpg,https://www.yelp.com/biz/wabasha-street-caves-saint-paul-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,215 Wabasha St S,,,Saint Paul,55107,US,MN,215 Wabasha St S,"Saint Paul, MN 55107",,,47
Minnesota,St. Paul,Minnesota Segway Tours & Rentals,https://s3-media4.fl.yelpcdn.com/bphoto/sVz2HQw4Nr93RDMQn9txSg/o.jpg,https://www.yelp.com/biz/minnesota-segway-tours-and-rentals-minneapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,125 Main St SE,null,,Minneapolis,55414,US,MN,125 Main St SE,"Minneapolis, MN 55414",,,40
Minnesota,St. Paul,PedalPub Twin Cities,https://s3-media3.fl.yelpcdn.com/bphoto/bvJRuj-k00PHKtvevygRVQ/o.jpg,https://www.yelp.com/biz/pedalpub-twin-cities-minneapolis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,209 Washington Ave N,,,Minneapolis,55401,US,MN,209 Washington Ave N,"Minneapolis, MN 55401",,,31
Minnesota,St. Paul,Padelford Riverboats,https://s3-media2.fl.yelpcdn.com/bphoto/qiiGliVMUkrA6WPBksMsqQ/o.jpg,https://www.yelp.com/biz/padelford-riverboats-saint-paul-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,205 Dr Justus Ohage Blvd,null,,Saint Paul,55107,US,MN,205 Dr Justus Ohage Blvd,"Saint Paul, MN 55107",,,30
Minnesota,St. Paul,Renee's Limousines,https://s3-media1.fl.yelpcdn.com/bphoto/t7Vmssjo0rPZKHOm877DeA/o.jpg,https://www.yelp.com/biz/renees-limousines-minneapolis-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,12813 Industrial Park Blvd,,,Minneapolis,55441,US,MN,12813 Industrial Park Blvd,"Minneapolis, MN 55441",,,25
Missouri,St. Louis,Budweiser Brewery Experience,https://s3-media2.fl.yelpcdn.com/bphoto/y7rKP5AtTxmaITlRov-3oQ/o.jpg,https://www.yelp.com/biz/budweiser-brewery-experience-saint-louis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,12th St & Lynch St,,,Saint Louis,63118,US,MO,12th St & Lynch St,"Saint Louis, MO 63118",,,437
Missouri,St. Louis,Gateway Arch Riverboats,https://s3-media4.fl.yelpcdn.com/bphoto/HrYwJ7a5dZYHdlAy0hruqA/o.jpg,https://www.yelp.com/biz/gateway-arch-riverboat-cruises-saint-louis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,50 S Leonor K Sullivan Blvd,,,Saint Louis,63102,US,MO,50 S Leonor K Sullivan Blvd,"Saint Louis, MO 63102",,,52
Missouri,St. Louis,Gateway Arch & Old Courthouse,https://s3-media1.fl.yelpcdn.com/bphoto/ypCPnI1FgcFrUNTZzsHqgg/o.jpg,https://www.yelp.com/biz/gateway-arch-and-old-courthouse-saint-louis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,11 N 4th St,,,Saint Louis,63102,US,MO,11 N 4th St,"Saint Louis, MO 63102",,,52
Missouri,St. Louis,St. Louis Old Courthouse,https://s3-media1.fl.yelpcdn.com/bphoto/hvoPTjCaRku32kbKxsqrUA/o.jpg,https://www.yelp.com/biz/st-louis-old-courthouse-saint-louis?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,11 N 4th St,,Jefferson National Expansion Memorial,Saint Louis,63102,US,MO,11 N 4th St,Jefferson National Expansion Memorial,"Saint Louis, MO 63102",,49
Missouri,St. Louis,Bonne Terre Mines,https://s3-media2.fl.yelpcdn.com/bphoto/mgVVbHWt_ak0lP-3sDiMbg/o.jpg,https://www.yelp.com/biz/bonne-terre-mines-bonne-terre?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,185 Park Ave,,,Bonne Terre,63628,US,MO,185 Park Ave,"Bonne Terre, MO 63628",,,33
Pennsylvania,Pittsburgh,Duquesne Incline,https://s3-media1.fl.yelpcdn.com/bphoto/G_ALPJ0ZoRHFu49sQhSYkg/o.jpg,https://www.yelp.com/biz/duquesne-incline-pittsburgh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1197 W Carson St,,,Pittsburgh,15219,US,PA,1197 W Carson St,"Pittsburgh, PA 15219",,,339
Pennsylvania,Pittsburgh,Wigle Whiskey,https://s3-media3.fl.yelpcdn.com/bphoto/J8YaGgQH1QL891dm_DGuGg/o.jpg,https://www.yelp.com/biz/wigle-whiskey-pittsburgh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,2401 Smallman St,,,Pittsburgh,15222,US,PA,2401 Smallman St,"Pittsburgh, PA 15222",,,137
Pennsylvania,Pittsburgh,Just Ducky Tours,https://s3-media4.fl.yelpcdn.com/bphoto/4gCrrwa8BOhYuafyBfaaVQ/o.jpg,https://www.yelp.com/biz/just-ducky-tours-pittsburgh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,125 W Station Square Dr,,,Pittsburgh,15219,US,PA,125 W Station Square Dr,"Pittsburgh, PA 15219",,,102
Pennsylvania,Pittsburgh,Segway Pittsburgh,https://s3-media2.fl.yelpcdn.com/bphoto/eCNrgSsm2QqJX0M7XqEwzw/o.jpg,https://www.yelp.com/biz/segway-pittsburgh-pittsburgh-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,228 W Station Square Dr,null,null,Pittsburgh,15219,US,PA,228 W Station Square Dr,"Pittsburgh, PA 15219",,,30
Pennsylvania,Pittsburgh,The Pittsburgh Tour Company,https://s3-media1.fl.yelpcdn.com/bphoto/1FdpiLKyw5DhM-6ksOig6A/o.jpg,https://www.yelp.com/biz/the-pittsburgh-tour-company-pittsburgh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,445 S 27th St,null,null,Pittsburgh,15203,US,PA,445 S 27th St,"Pittsburgh, PA 15203",,,23
Ohio,Cincinnati,Rivertown Brewery & Barrel House,https://s3-media2.fl.yelpcdn.com/bphoto/e715sJtlCm6XJxVKpHHAUQ/o.jpg,https://www.yelp.com/biz/rivertown-brewery-and-barrel-house-monroe?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,6550 Hamilton Lebanon Rd,null,,Monroe,45044,US,OH,6550 Hamilton Lebanon Rd,"Monroe, OH 45044",,,170
Ohio,Cincinnati,American Sign Museum,https://s3-media3.fl.yelpcdn.com/bphoto/rjOCIRXZZcYHzusr5VK5wQ/o.jpg,https://www.yelp.com/biz/american-sign-museum-cincinnati?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,1330 Monmouth Ave,,,Cincinnati,45225,US,OH,1330 Monmouth Ave,"Cincinnati, OH 45225",,,112
Ohio,Cincinnati,American Legacy Tours,https://s3-media1.fl.yelpcdn.com/bphoto/1iUBpj1ykgnBZgoyXtGH3g/o.jpg,https://www.yelp.com/biz/american-legacy-tours-cincinnati?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,1332 Vine St,,C3,Cincinnati,45202,US,OH,1332 Vine St,C3,"Cincinnati, OH 45202",,89
Ohio,Cincinnati,B B Riverboats,https://s3-media1.fl.yelpcdn.com/bphoto/zj1R_bJcNcgAeViGywdDlg/o.jpg,https://www.yelp.com/biz/b-b-riverboats-newport?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,101 Riverboat Row,,,Newport,41071,US,KY,101 Riverboat Row,"Newport, KY 41071",,,87
Ohio,Cincinnati,Elk Creek Vineyards,https://s3-media2.fl.yelpcdn.com/bphoto/lFjXbuTTc5-68ypLmwLvsA/o.jpg,https://www.yelp.com/biz/elk-creek-vineyards-owenton?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,150 Hwy 330,,,Owenton,40359,US,KY,150 Hwy 330,"Owenton, KY 40359",,,79
Alaska,Anchorage,Alaska Railroad,https://s3-media2.fl.yelpcdn.com/bphoto/rbSwKNAGpkFRWmMLcbKedA/o.jpg,https://www.yelp.com/biz/alaska-railroad-anchorage-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,327 W Ship Creek Ave,,,Anchorage,99510,US,AK,327 W Ship Creek Ave,"Anchorage, AK 99510",,,98
Alaska,Anchorage,Great Alaskan Holidays,https://s3-media4.fl.yelpcdn.com/bphoto/pSQEL8KDVgRwN8R5rA_RSw/o.jpg,https://www.yelp.com/biz/great-alaskan-holidays-anchorage?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,9800 Old Seward Hwy,,,Anchorage,99515,US,AK,9800 Old Seward Hwy,"Anchorage, AK 99515",,,69
Alaska,Anchorage,Salmon Berry Tours,https://s3-media4.fl.yelpcdn.com/bphoto/HqGkqqm8qnw9hkB_cP3hTg/o.jpg,https://www.yelp.com/biz/salmon-berry-tours-anchorage?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,515 W 4th Ave,,,Anchorage,99501,US,AK,515 W 4th Ave,"Anchorage, AK 99501",,,57
Alaska,Anchorage,Anchorage Trolley Tours,https://s3-media3.fl.yelpcdn.com/bphoto/vP6JC6WUZsC5_xBA_Tu6Hw/o.jpg,https://www.yelp.com/biz/anchorage-trolley-tours-anchorage?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,546 W 4th Ave,,,Anchorage,99501,US,AK,546 W 4th Ave,"Anchorage, AK 99501",,,55
Alaska,Anchorage,Alaska Native Heritage Center,https://s3-media3.fl.yelpcdn.com/bphoto/30xCKhrFsx811l0h3x2O-Q/o.jpg,https://www.yelp.com/biz/alaska-native-heritage-center-anchorage-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,8800 Heritage Center Dr,,,Anchorage,99504,US,AK,8800 Heritage Center Dr,"Anchorage, AK 99504",,,49
Texas,Plano,Peticolas Brewing Company,https://s3-media1.fl.yelpcdn.com/bphoto/knxRCR7xlJMcTmkCPAlIWw/o.jpg,https://www.yelp.com/biz/peticolas-brewing-company-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,2026 Farrington St,,,Dallas,75207,US,TX,2026 Farrington St,"Dallas, TX 75207",,,131
Texas,Plano,Food Tours of America,https://s3-media3.fl.yelpcdn.com/bphoto/IR_jQB8ry1nOM-Ur_3dTIg/o.jpg,https://www.yelp.com/biz/food-tours-of-america-dallas-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,3839 Mckinney Ave,Ste 155-762,,Dallas,75204,US,TX,3839 Mckinney Ave,Ste 155-762,"Dallas, TX 75204",,45
Texas,Plano,Dallas City Tour,https://s3-media3.fl.yelpcdn.com/bphoto/yaubto6SyNbX4IixF1BZhQ/o.jpg,https://www.yelp.com/biz/dallas-city-tour-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,646 Main St,,,Dallas,75202,US,TX,646 Main St,"Dallas, TX 75202",,,44
Texas,Plano,Dallas by Chocolate Tours,https://s3-media1.fl.yelpcdn.com/bphoto/njONYouqfSH2w9GdnpUVkg/o.jpg,https://www.yelp.com/biz/dallas-by-chocolate-tours-dallas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,4925 Greenville Ave,null,,Dallas,75206,US,TX,4925 Greenville Ave,"Dallas, TX 75206",,,39
Texas,Plano,Cowtown Segway Adventures,https://s3-media2.fl.yelpcdn.com/bphoto/lN5xUxOFhjISSc9wnarPvA/o.jpg,https://www.yelp.com/biz/cowtown-segway-adventures-fort-worth?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,213 W 8th St,null,,Fort Worth,76102,US,TX,213 W 8th St,"Fort Worth, TX 76102",,,28
Florida,Orlando,Wild Willy's Airboat Tours,https://s3-media3.fl.yelpcdn.com/bphoto/-uLZIR9K46akIfiADUr8dg/o.jpg,https://www.yelp.com/biz/wild-willys-airboat-tours-saint-cloud-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,4715 Kissimmee Park Rd,,,Saint Cloud,34772,US,FL,4715 Kissimmee Park Rd,"Saint Cloud, FL 34772",,,275
Florida,Orlando,Chocolate Museum & Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/NGDAH-qOsfr8Uo5auRzSDw/o.jpg,https://www.yelp.com/biz/chocolate-museum-and-cafe-orlando-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,11701 International Dr,Ste 400,,Orlando,32821,US,FL,11701 International Dr,Ste 400,"Orlando, FL 32821",,257
Florida,Orlando,River Ventures,https://s3-media2.fl.yelpcdn.com/bphoto/0YEjZl99NIXI44K4U4cCEQ/o.jpg,https://www.yelp.com/biz/river-ventures-crystal-river-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,498 SE Kings Bay Dr,null,,Crystal River,34429,US,FL,498 SE Kings Bay Dr,"Crystal River, FL 34429",,,206
Florida,Orlando,Scenic Boat Tour,https://s3-media2.fl.yelpcdn.com/bphoto/iyaYODUZQFkN7xWex0CNwA/o.jpg,https://www.yelp.com/biz/scenic-boat-tour-winter-park?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,312 E Morse Blvd,,,Winter Park,32789,US,FL,312 E Morse Blvd,"Winter Park, FL 32789",,,136
Florida,Orlando,Boggy Creek Airboat Rides,https://s3-media1.fl.yelpcdn.com/bphoto/EF0QW5YHrO9Guxu4TjuRng/o.jpg,https://www.yelp.com/biz/boggy-creek-airboat-rides-kissimmee-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,2001 E Southport Rd,null,null,Kissimmee,34746,US,FL,2001 E Southport Rd,"Kissimmee, FL 34746",,,122
North Carolina,Greensboro,Taste Carolina Gourmet Food Tours,https://s3-media2.fl.yelpcdn.com/bphoto/1DiRI5aUG4gsoz11Cm4uXg/o.jpg,https://www.yelp.com/biz/taste-carolina-gourmet-food-tours-raleigh?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,null,null,,Raleigh,27601,US,NC,"Raleigh, NC 27601",,,,124
North Carolina,Greensboro,Carolina History & Haunts,https://s3-media4.fl.yelpcdn.com/bphoto/8MB29wRLetb5N1SITX41Ow/o.jpg,https://www.yelp.com/biz/carolina-history-and-haunts-greensboro?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,300 W Washington St,,,Greensboro,27401,US,NC,300 W Washington St,"Greensboro, NC 27401",,,13
North Carolina,Greensboro,Brewed Clues,https://s3-media2.fl.yelpcdn.com/bphoto/ossvIf9E_PwL993_P2MDbA/o.jpg,https://www.yelp.com/biz/brewed-clues-carrboro-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,,null,,Carrboro,27510,US,NC,"Carrboro, NC 27510",,,,5
North Carolina,Greensboro,Absolutely On Time Car Services,https://s3-media2.fl.yelpcdn.com/bphoto/hm5AZ-NeiblMJYNJkDb32A/o.jpg,https://www.yelp.com/biz/absolutely-on-time-car-services-whitsett?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,5,,null,null,Whitsett,27377,US,NC,"Whitsett, NC 27377",,,,4
North Carolina,Greensboro,Autumn Creek Vineyards,https://s3-media3.fl.yelpcdn.com/bphoto/6T3jsnWIr0si_yEsMCKkMw/o.jpg,https://www.yelp.com/biz/autumn-creek-vineyards-mayodan?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,364 Means Creek Rd,,,Mayodan,27027,US,NC,364 Means Creek Rd,"Mayodan, NC 27027",,,4
Nebraska,Lincoln,Lucky Bucket Brewing Company,https://s3-media2.fl.yelpcdn.com/bphoto/mBpOPccn0dst_wU4jQ46YQ/o.jpg,https://www.yelp.com/biz/lucky-bucket-brewing-company-la-vista?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,11941 Centennial Rd,Ste 1,,La Vista,68128,US,NE,11941 Centennial Rd,Ste 1,"La Vista, NE 68128",,42
Nebraska,Lincoln,River City Star,https://s3-media4.fl.yelpcdn.com/bphoto/qmnVpDGz_enAtRE-MGm3Uw/o.jpg,https://www.yelp.com/biz/river-city-star-omaha?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,2.5,151 Freedom Park Rd,,,Omaha,68102,US,NE,151 Freedom Park Rd,"Omaha, NE 68102",,,14
Nebraska,Lincoln,Joslyn Castle,https://s3-media3.fl.yelpcdn.com/bphoto/a7WZcspSrXHG-fwXEn4ZoA/o.jpg,https://www.yelp.com/biz/joslyn-castle-omaha?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,3902 Davenport St,,,Omaha,68131,US,NE,3902 Davenport St,"Omaha, NE 68131",,,10
